,h,T,M,Lambda_lhs,e
1483,10322.62831,-4981102.726,1.842605797,0.0002549,1.70E-04
1484,14038.13928,-38267233.52,1.847274846,2.55E-04,-3.94E-04
1485,24152.57861,-46413250.96,1.859985025,2.55E-04,-5.32E-04
1486,17158.63802,-45503266.15,1.85119618,2.55E-04,-5.16E-04
1487,14229.86387,-41548335.96,1.847515774,2.55E-04,-4.49E-04
1488,29278.58169,-35375218.88,1.866426551,2.55E-04,-3.45E-04
1489,26955.71164,-31910973.61,1.863507546,2.55E-04,-2.86E-04
1490,1666.604008,-22758054.82,0.114090316,6.30E-06,-3.79E-04
1491,20070.101,-1776924.611,1.854854833,0.0002549,2.25E-04
1492,29441.27817,-30501336.79,1.866814001,0.0002549,-2.62E-04
1493,29993.69368,-7813635.899,1.867325187,2.55E-04,1.23E-04
1494,3475.282725,-10747166.15,1.824119169,2.53E-04,7.08E-05
1495,3886.366221,-27119074.58,1.364756752,1.84E-04,-2.76E-04
1496,28462.87768,-46905933.81,1.865584507,2.55E-04,-5.40E-04
1497,22025.47924,-24865790.42,1.857312034,2.55E-04,-1.66E-04
1498,26310.0894,-21633974.89,1.862879233,0.0002549,-1.12E-04
1499,12243.24678,-17996140.48,1.845019318,2.55E-04,-5.00E-05
1500,18762.7081,-30161369.97,1.853211914,0.0002549,-2.56E-04
1501,16893.59183,-45739655.04,1.850863114,2.55E-04,-5.20E-04
1502,4742.374111,-5292282.497,1.835410443,2.55E-04,1.65E-04
1503,21720.61582,-29299989.94,1.856928931,2.55E-04,-2.42E-04
1504,10092.39891,-31931876.47,1.842133483,2.55E-04,-2.86E-04
1505,7167.732304,-43853226.09,1.810276238,2.50E-04,-4.93E-04
1506,27952.95214,-4558610.197,1.864760716,2.55E-04,1.78E-04
1507,10713.94532,-10396725.16,1.842914541,2.55E-04,7.88E-05
1508,1601.577436,-14073689.22,0.516425602,6.46E-05,-1.74E-04
1509,2001.696037,-44313610.37,0.079924405,4.00E-07,-7.51E-04
1510,28138.65254,-19082503.75,1.864994074,0.0002549,-6.85E-05
1511,10533.64574,-9835277.19,1.84287097,2.55E-04,8.83E-05
1512,29756.63387,-28388571.5,1.867027289,0.0002549,-2.26E-04
1513,16283.71123,-38922043.13,1.849913715,2.55E-04,-4.05E-04
1514,6036.914776,-45195894.95,1.315853211,1.73E-04,-5.93E-04
1515,440.1750859,-36092309.84,0.01976814,1.00E-07,-6.12E-04
1516,11890.12737,-30832176.12,1.844392575,2.55E-04,-2.68E-04
1517,15971.79166,-21199785.61,1.849704745,0.0002549,-1.04E-04
1518,16376.313,-45732606.54,1.850030082,2.55E-04,-5.20E-04
1519,6079.021304,-5832361.691,1.837273123,2.55E-04,1.56E-04
1520,20323.82409,-35227233.11,1.855173671,0.0002549,-3.42E-04
1521,4758.693192,-31202560.73,1.62699395,2.23E-04,-3.06E-04
1522,5139.420259,-19119144.84,1.833713386,2.55E-04,-6.91E-05
1523,9306.861557,-245584.3773,1.841329347,0.0002549,2.51E-04
1524,29373.9008,-5411713.183,1.866546332,2.55E-04,1.63E-04
1525,18907.06733,-47809057.64,1.853393322,2.55E-04,-5.55E-04
1526,7037.016013,-33722312.54,1.836280975,2.55E-04,-3.17E-04
1527,28474.94205,-42998667.04,1.865599668,2.55E-04,-4.74E-04
1528,11127.34436,-47487860.28,1.843434033,2.55E-04,-5.50E-04
1529,7579.474632,-971650.898,1.839158649,2.55E-04,2.39E-04
1530,27725.41539,-8749166.236,1.864474785,0.0002549,1.07E-04
1531,18564.20411,-23168780.27,1.852962467,0.0002549,-1.38E-04
1532,25596.74033,-35205884.22,1.861799813,2.55E-04,-3.42E-04
1533,12907.1576,-19299570.86,1.845853613,2.55E-04,-7.21E-05
1534,9375.951674,-41896778.86,1.841233168,2.55E-04,-4.55E-04
1535,20033.5744,-15281671.42,1.854808932,2.55E-04,-4.01E-06
1536,9562.813005,-45563676.68,1.841284985,2.55E-04,-5.17E-04
1537,3193.058716,-34885176.31,0.183352516,9.30E-06,-5.82E-04
1538,9155.810538,-42722561.83,1.840590531,2.55E-04,-4.69E-04
1539,31457.35457,-15801574.14,1.869347478,2.55E-04,-1.28E-05
1540,20120.24101,-6477959.03,1.855100841,0.0002549,1.45E-04
1541,4242.448175,-18421937.7,1.819776218,2.53E-04,-5.92E-05
1542,21697.2521,-10869588.97,1.857082571,0.0002549,7.07E-05
1543,21000.46588,-47882366.87,1.856206964,0.0002549,-5.57E-04
1544,9515.539102,-39877978.65,1.841225579,2.55E-04,-4.21E-04
1545,16449.03634,-25840805.28,1.850304469,0.0002549,-1.83E-04
1546,31688.98468,-29378992.9,1.869455553,0.0002549,-2.43E-04
1547,1541.928762,-35540944.57,0.064523645,5.00E-07,-6.02E-04
1548,31443.25202,-7028617.486,1.869146756,2.55E-04,1.36E-04
1549,27447.79318,-28818401.14,1.864125914,2.55E-04,-2.33E-04
1550,21082.20068,-20670260.15,1.856126675,2.55E-04,-9.53E-05
1551,19678.04,-17432162.58,1.854362154,2.55E-04,-4.05E-05
1552,28830.692,-7908370.189,1.865863716,2.55E-04,1.21E-04
1553,8222.053969,-26817461.63,1.839783138,2.55E-04,-2.00E-04
1554,705.5661165,-20457857.92,0.037852641,9.00E-07,-3.46E-04
1555,29936.90843,-45033915.7,1.867436829,2.55E-04,-5.08E-04
1556,2360.520477,-9913996.418,1.686566318,2.33E-04,6.50E-05
1557,28574.86607,-21130941.6,1.865725236,0.0002549,-1.03E-04
1558,14286.62259,-24671835.5,1.847587099,2.55E-04,-1.63E-04
1559,20095.97711,-21698478.53,1.85488735,2.55E-04,-1.13E-04
1560,1641.444882,-8976053.8,1.2433517,1.70E-04,1.79E-05
1561,3845.889048,-31402161.47,0.769772887,9.41E-05,-4.38E-04
1562,14909.79092,-6970002.663,1.848370196,0.0002549,1.37E-04
1563,25608.73996,-23691647.57,1.861814892,2.55E-04,-1.47E-04
1564,4145.867274,-13619243.52,1.83063485,2.54E-04,2.32E-05
1565,27842.7985,-716970.8636,1.864622292,2.55E-04,2.43E-04
1566,10189.73146,-34852802.25,1.842255794,2.55E-04,-3.36E-04
1567,20617.69673,-28261719.6,1.855725962,0.0002549,-2.24E-04
1568,100.7207337,-15549793.67,0.011289569,8.00E-07,-2.63E-04
1569,3368.715803,-29819374.62,0.495222253,5.46E-05,-4.51E-04
1570,19158.96971,-2247542.993,1.853892871,0.0002549,2.17E-04
1571,28430.12825,-45947411.13,1.865543353,2.55E-04,-5.24E-04
1572,4518.467802,-35691600.31,0.945383074,0.0001188,-4.86E-04
1573,13665.93259,-20450255.35,1.846807117,0.0002549,-9.17E-05
1574,21094.62319,-11207974.56,1.856325285,2.55E-04,6.50E-05
1575,17398.86981,-28547427.42,1.851498065,0.0002549,-2.29E-04
1576,21101.26035,-4057245.595,1.856333626,0.0002549,1.86E-04
1577,27107.37922,-32671724.7,1.863698137,2.55E-04,-2.99E-04
1578,7380.040213,-44712146.06,1.817131032,2.51E-04,-5.07E-04
1579,27997.33808,-21014214.22,1.864999493,0.0002549,-1.01E-04
1580,2353.476882,-10672923.11,1.647029466,2.27E-04,4.61E-05
1581,30527.39497,-35135798.23,1.868178856,0.0002549,-3.41E-04
1582,27928.09001,-21813887.52,1.864912473,0.0002549,-1.15E-04
1583,31054.37795,-31629386.91,1.868658082,0.0002549,-2.81E-04
1584,13627.96463,-2108267.495,1.846759405,0.0002549,2.19E-04
1585,29148.83665,-22297750.1,1.866446508,0.0002549,-1.23E-04
1586,16416.12496,-1056082.24,1.850446111,0.0002549,2.37E-04
1587,11633.9386,-7497255.2,1.844253638,0.0002549,1.28E-04
1588,26536.08588,-23397515.1,1.863163229,0.0002549,-1.42E-04
1589,14647.80736,-37099753.1,1.848040978,2.55E-04,-3.74E-04
1590,3229.829852,-19526006.45,1.557362724,2.14E-04,-1.17E-04
1591,10538.68819,-27153444.6,1.842694306,2.55E-04,-2.05E-04
1592,1833.452266,-9296352.991,1.401704984,1.92E-04,3.44E-05
1593,2825.480241,-34943246.3,0.135127603,3.90E-06,-5.88E-04
1594,22593.74898,-2455150.587,1.858209142,0.0002549,2.13E-04
1595,19423.76798,-31226717.3,1.854042627,0.0002549,-2.74E-04
1596,8149.175767,-10491096.12,1.839874556,2.55E-04,7.72E-05
1597,8013.513491,-32206514.32,1.839338078,2.55E-04,-2.91E-04
1598,19795.36128,-29679247.49,1.854509585,0.0002549,-2.48E-04
1599,10087.24179,-7124063.718,1.842127002,2.55E-04,1.34E-04
1600,3560.034035,-11109801.5,1.824774671,2.54E-04,6.57E-05
1601,18210.23449,-32666621.68,1.852517656,0.0002549,-2.99E-04
1602,9141.802555,-11131255.93,1.841121928,2.55E-04,6.63E-05
1603,8484.13752,-44991513.33,1.838648482,2.55E-04,-5.08E-04
1604,11731.44416,-43132084.88,1.844193168,2.55E-04,-4.76E-04
1605,17555.03107,-14045121.24,1.851877303,0.0002549,1.68E-05
1606,2871.391828,-22378845.53,0.865355297,0.0001112,-2.68E-04
1607,26091.59827,-38282608.48,1.862604669,2.55E-04,-3.94E-04
1608,16353.1517,-10756309.5,1.850183976,0.0002549,7.26E-05
1609,31679.49751,-39409631.89,1.869626631,0.0002549,-4.13E-04
1610,29008.02845,-44817914.1,1.866269564,2.55E-04,-5.05E-04
1611,5539.560994,-13692290.07,1.836412218,2.55E-04,2.29E-05
1612,18632.24087,-26922759.85,1.853047964,0.0002549,-2.01E-04
1613,30648.35884,-16540149.65,1.868330864,2.55E-04,-2.53E-05
1614,30393.28896,-46864760.44,1.868010333,2.55E-04,-5.39E-04
1615,31737.61648,-8226256.747,1.869516665,2.55E-04,1.16E-04
1616,2256.082437,-21578645.17,0.365907077,4.00E-05,-3.26E-04
1617,8315.831264,-9481436.744,1.839900982,2.55E-04,9.43E-05
1618,25710.51977,-9651822.913,1.861942792,0.0002549,9.13E-05
1619,6325.401865,-41633819.68,1.728148734,2.38E-04,-4.68E-04
1620,26563.82324,-25618520.05,1.863198085,2.55E-04,-1.79E-04
1621,24698.06984,-17567423.44,1.86085351,0.0002549,-4.29E-05
1622,17083.77484,-12863545.82,1.851285105,0.0002549,3.69E-05
1623,3950.188274,-27108812.81,1.421932953,1.93E-04,-2.66E-04
1624,17390.33535,-10399876.68,1.85167034,0.0002549,7.86E-05
1625,10917.75408,-13756959.34,1.843353654,2.55E-04,2.18E-05
1626,18771.95377,-18302791.95,1.853223533,2.55E-04,-5.52E-05
1627,14718.52107,-47063403.31,1.847946839,2.55E-04,-5.43E-04
1628,14317.51502,-8064061.082,1.84762592,0.0002549,1.18E-04
1629,27310.85023,-25388801.85,1.864136827,0.0002549,-1.75E-04
1630,23659.06991,-22250880.87,1.859364864,2.55E-04,-1.22E-04
1631,15072.67297,-17824696.67,1.848574879,0.0002549,-4.72E-05
1632,31369.92023,-8483158.254,1.869054604,2.55E-04,1.11E-04
1633,26974.18664,-8586009.501,1.863713763,0.0002549,1.09E-04
1634,29281.98199,-34242601.5,1.866613824,2.55E-04,-3.25E-04
1635,20226.15781,-41850424.51,1.85505094,0.0002549,-4.54E-04
1636,28002.47072,-31669049.88,1.864822943,2.55E-04,-2.82E-04
1637,15090.23566,-20894673.98,1.848779949,0.0002549,-9.92E-05
1638,10742.00784,-43434430.05,1.842949805,2.55E-04,-4.81E-04
1639,23400.35109,-28318064.14,1.859039748,2.55E-04,-2.25E-04
1640,14902.18785,-46235715.58,1.848177642,2.55E-04,-5.29E-04
1641,17013.10976,-23818063.52,1.851013304,0.0002549,-1.49E-04
1642,24434.72924,-41519106.98,1.860339586,2.55E-04,-4.49E-04
1643,3359.977835,-10573940.24,1.821046273,2.53E-04,7.38E-05
1644,12021.28765,-2261940.96,1.844740396,0.0002549,2.17E-04
1645,1689.700439,-5219221.362,1.63082334,2.26E-04,1.38E-04
1646,23442.24357,-29685004.14,1.859092392,2.55E-04,-2.48E-04
1647,18572.29019,-37688996.28,1.852972628,0.0002549,-3.84E-04
1648,11711.00123,-11364907.67,1.844350478,0.0002549,6.23E-05
1649,15633.50306,-32296782.96,1.849279639,2.55E-04,-2.92E-04
1650,23209.50814,-9549381.008,1.858799928,0.0002549,9.30E-05
1651,30792.8691,-31026110.82,1.868329461,0.0002549,-2.71E-04
1652,29205.76668,-47069632.47,1.866518049,2.55E-04,-5.43E-04
1653,3373.854166,-30491322.44,0.44142671,4.66E-05,-4.70E-04
1654,13463.65434,-11726158.64,1.846552927,0.0002549,5.62E-05
1655,21020.33879,-35364118.19,1.856048937,0.0002549,-3.44E-04
1656,136.2273331,-42278098.82,0.007308188,1.00E-07,-7.16E-04
1657,17805.81301,-7986259.897,1.852009445,2.55E-04,1.20E-04
1658,23451.75725,-42282178.36,1.859104347,0.0002549,-4.62E-04
1659,10475.23772,-8579523.752,1.842797572,2.55E-04,1.10E-04
1660,4655.819839,-36827213.31,0.946287676,0.0001186,-5.06E-04
1661,14783.10711,-26403456.66,1.848211,0.0002549,-1.93E-04
1662,29093.76567,-2558609.472,1.866377304,2.55E-04,2.12E-04
1663,19759.77577,-27301506.65,1.854647867,0.0002549,-2.08E-04
1664,4784.690348,-14657595.93,1.834182619,2.55E-04,6.57E-06
1665,20522.02404,-27896730.24,1.855605736,0.0002549,-2.18E-04
1666,20404.85711,-47840432.06,1.8552755,0.0002549,-5.56E-04
1667,21768.69256,-33700625.81,1.856989346,2.55E-04,-3.16E-04
1668,9572.829878,-9192871.52,1.841663573,2.55E-04,9.92E-05
1669,10479.89946,-25402157.36,1.84280343,2.55E-04,-1.76E-04
1670,18785.66547,-25574928.97,1.853240763,0.0002549,-1.79E-04
1671,4385.972639,-27344294.42,1.669347576,2.30E-04,-2.33E-04
1672,4169.778788,-33235591.68,0.885469899,0.0001106,-4.53E-04
1673,10274.26436,-30813894.3,1.842545021,2.55E-04,-2.67E-04
1674,9815.540697,-23532918.1,1.841785572,2.55E-04,-1.44E-04
1675,10887.66002,-27000945.45,1.843315837,2.55E-04,-2.03E-04
1676,15322.87435,-8309137.362,1.848889292,0.0002549,1.14E-04
1677,18638.04526,-22798767.56,1.853055258,0.0002549,-1.32E-04
1678,31247.11325,-3017093.683,1.868900281,2.55E-04,2.04E-04
1679,28965.26633,-136655.7759,1.866032827,2.55E-04,2.53E-04
1680,8942.661577,-27359610.07,1.84068868,2.55E-04,-2.09E-04
1681,27022.91798,-43721144.19,1.863775,0.0002549,-4.86E-04
1682,24905.63503,-38568147.93,1.861114344,2.55E-04,-3.99E-04
1683,15056.19846,-37892284.7,1.848554177,2.55E-04,-3.87E-04
1684,2918.134863,-8537436.619,1.811524036,2.52E-04,1.07E-04
1685,10369.99464,-11244707.51,1.84266532,2.55E-04,6.44E-05
1686,17206.16327,-42872773.88,1.851072902,2.55E-04,-4.72E-04
1687,9978.467262,-22104901.82,1.841990312,2.55E-04,-1.20E-04
1688,23560.53791,-17388096.92,1.859424045,0.0002549,-3.98E-05
1689,18390.06627,-47078424.43,1.852743639,2.55E-04,-5.43E-04
1690,6413.635279,-23466047.47,1.837144612,2.55E-04,-1.43E-04
1691,4057.529793,-43277618.57,0.195052842,7.30E-06,-7.26E-04
1692,27113.0878,-1840596.745,1.863705311,2.55E-04,2.24E-04
1693,742.8805171,-24397412.92,0.034971531,4.00E-07,-4.13E-04
1694,11467.56818,-1455976.887,1.844044571,0.0002549,2.30E-04
1695,31540.48924,-11122954.43,1.869451948,2.55E-04,6.65E-05
1696,30451.49855,-11104161.51,1.868083482,2.55E-04,6.68E-05
1697,30385.04496,-20171223.26,1.867999974,0.0002549,-8.70E-05
1698,7257.692308,-21739457.62,1.838571285,2.55E-04,-1.13E-04
1699,7486.16611,-45790944.68,1.815068394,2.51E-04,-5.25E-04
1700,590.720012,-36976694.28,0.025447321,1.00E-07,-6.27E-04
1701,29887.39773,-18688001.32,1.867374612,0.0002549,-6.18E-05
1702,23172.65168,-44971008.88,1.858936613,0.0002549,-5.07E-04
1703,9884.968578,-39857834.71,1.841689818,2.55E-04,-4.21E-04
1704,14703.52687,-27950075.35,1.848110997,2.55E-04,-2.19E-04
1705,8587.340146,-39635020.22,1.83987617,2.55E-04,-4.17E-04
1706,18710.07856,-32478829.62,1.853145778,0.0002549,-2.96E-04
1707,820.2764767,-39489075.13,0.03415379,1.00E-07,-6.69E-04
1708,6605.699457,-4817870.402,1.837751967,2.55E-04,1.73E-04
1709,1221.895009,-46884671.02,0.048749479,4.00E-07,-7.94E-04
1710,10651.76494,-12728031.32,1.843019403,2.55E-04,3.93E-05
1711,28947.90381,-43581363.64,1.866194009,2.55E-04,-4.84E-04
1712,24091.0163,-46051583,1.859907664,0.0002549,-5.26E-04
1713,9019.407608,-15881309.37,1.840968122,2.55E-04,-1.42E-05
1714,23688.28063,-13675857.35,1.859584571,0.0002549,2.31E-05
1715,23517.09892,-36264348.57,1.859186458,2.55E-04,-3.60E-04
1716,23456.26625,-16657522.15,1.859110013,2.55E-04,-2.73E-05
1717,17880.87757,-19047930.72,1.852103773,0.0002549,-6.79E-05
1718,26252.17906,-14285894.76,1.862806461,0.0002549,1.28E-05
1719,14178.35298,-7684530.46,1.847634044,0.0002549,1.25E-04
1720,6576.870727,-10657108.49,1.83771574,2.55E-04,7.44E-05
1721,22353.48621,-43756039.42,1.857724219,0.0002549,-4.87E-04
1722,22360.738,-11566419.96,1.857916332,0.0002549,5.89E-05
1723,20539.3971,-11993467.95,1.855444568,2.55E-04,5.17E-05
1724,31108.42706,-27460104.13,1.868726002,0.0002549,-2.11E-04
1725,2239.549475,-46140196.79,0.088092301,7.00E-07,-7.81E-04
1726,13232.6005,-42640118.31,1.846079576,2.55E-04,-4.68E-04
1727,9294.85064,-42811174.02,1.840948254,2.55E-04,-4.71E-04
1728,21328.26385,-18769812.35,1.856435887,2.55E-04,-6.31E-05
1729,29189.89111,-2409524.576,1.866498099,2.55E-04,2.14E-04
1730,1235.068882,-42445993.86,0.050413033,4.00E-07,-7.19E-04
1731,5908.250064,-23041018.31,1.835960526,2.55E-04,-1.36E-04
1732,6437.441939,-8655344.759,1.837540528,2.55E-04,1.08E-04
1733,14596.76453,-39927865.62,1.847793835,2.55E-04,-4.22E-04
1734,2907.388597,-6693639.141,1.821026532,2.53E-04,1.40E-04
1735,3781.461991,-27942434.18,1.158566925,0.0001528,-3.21E-04
1736,31580.27838,-27471123.49,1.869318948,0.0002549,-2.11E-04
1737,31820.99569,-16735436.96,1.869621443,2.55E-04,-2.87E-05
1738,20899.00474,-17380958.82,1.855896464,2.55E-04,-3.96E-05
1739,20777.62213,-21755729.56,1.85574393,2.55E-04,-1.14E-04
1740,20340.28054,-10708595.48,1.85519435,2.55E-04,7.35E-05
1741,16316.30415,-28443936.47,1.850137673,0.0002549,-2.27E-04
1742,24327.35954,-9827179.255,1.860204662,0.0002549,8.83E-05
1743,15962.86475,-12776795.47,1.849693527,0.0002549,3.83E-05
1744,11291.52491,-45452561.38,1.843640349,2.55E-04,-5.15E-04
1745,30655.50251,-30698599.99,1.868156841,0.0002549,-2.65E-04
1746,14216.9299,-33300814.55,1.847316521,2.55E-04,-3.09E-04
1747,15565.55732,-36871360.17,1.849194256,2.55E-04,-3.70E-04
1748,7534.890096,-31379118.79,1.838736622,2.55E-04,-2.77E-04
1749,18214.4054,-31903156.26,1.852522897,0.0002549,-2.86E-04
1750,20752.72114,-19753965.85,1.855712639,2.55E-04,-7.98E-05
1751,1940.439451,-47647388.41,0.076370428,4.00E-07,-8.07E-04
1752,9966.81705,-12059645.44,1.842158672,2.55E-04,5.06E-05
1753,26662.86547,-22048051.4,1.863322545,0.0002549,-1.19E-04
1754,2226.604839,-6829346.05,1.751363034,2.43E-04,1.27E-04
1755,5776.269495,-14338.72572,1.836892674,2.55E-04,2.55E-04
1756,5498.513722,-8112086.411,1.836360636,2.55E-04,1.18E-04
1757,6851.214737,-31736611.37,1.83641349,2.55E-04,-2.83E-04
1758,5111.427779,-12468217.94,1.83550821,2.55E-04,4.37E-05
1759,13046.78911,-42954099.24,1.846029079,2.55E-04,-4.73E-04
1760,23575.55726,-5989478.885,1.859442919,0.0002549,1.53E-04
1761,21224.9231,-26143864.22,1.856306025,2.55E-04,-1.88E-04
1762,4790.317812,-8164421.669,1.835287691,2.55E-04,1.17E-04
1763,114.439643,-26318921.4,0.006548809,1.00E-07,-4.46E-04
1764,5662.617863,-6637550.285,1.836749855,2.55E-04,1.42E-04
1765,9672.430771,-33847647.51,1.841605735,2.55E-04,-3.19E-04
1766,31781.97316,-47959897,1.869755405,2.55E-04,-5.58E-04
1767,20957.1136,-31561695.16,1.856152486,0.0002549,-2.80E-04
1768,11098.28538,-36702468.41,1.843397517,2.55E-04,-3.67E-04
1769,16.10161773,-4477176.038,0.139466234,1.93E-05,-5.66E-05
1770,9971.87573,-47792063.38,1.841616029,2.55E-04,-5.55E-04
1771,27825.00801,-30281617.73,1.864599936,2.55E-04,-2.58E-04
1772,294.728896,-40161318.11,0.013546367,1.00E-07,-6.81E-04
1773,28689.54026,-18175803.57,1.86568634,0.0002549,-5.32E-05
1774,8659.013905,-18578528.12,1.840332238,2.55E-04,-5.99E-05
1775,21965.47534,-10972512.9,1.85741963,0.0002549,6.89E-05
1776,19898.7539,-13973512.84,1.854639512,2.55E-04,1.82E-05
1777,24291.89633,-22568051.12,1.860160097,2.55E-04,-1.28E-04
1778,14694.97416,-32983616.17,1.848100249,2.55E-04,-3.04E-04
1779,8970.360956,-17257310.13,1.840723488,2.55E-04,-3.75E-05
1780,14463.72604,-7618504.922,1.847809654,0.0002549,1.26E-04
1781,14044.50788,-26589830.35,1.847282849,2.55E-04,-1.96E-04
1782,21512.93151,-16982225.98,1.856667947,2.55E-04,-3.28E-05
1783,7199.331844,-28726605.98,1.838314947,2.55E-04,-2.32E-04
1784,24413.66049,-46173311.35,1.860313111,2.55E-04,-5.28E-04
1785,18426.65388,-35058794.73,1.852789616,0.0002549,-3.39E-04
1786,31650.36833,-20963161.42,1.869407026,2.55E-04,-1.00E-04
1787,13614.49877,-42232257.31,1.846559484,2.55E-04,-4.61E-04
1788,11055.2217,-12609013.29,1.843526401,2.55E-04,4.13E-05
1789,3335.677219,-42169434.34,0.139611736,2.50E-06,-7.12E-04
1790,1682.039725,-38992855.25,0.068725713,4.00E-07,-6.60E-04
1791,29979.46518,-25931725.6,1.867490307,0.0002549,-1.85E-04
1792,22162.58602,-41272543.08,1.857484327,0.0002549,-4.45E-04
1793,29931.14389,-6886143.351,1.867246585,2.55E-04,1.38E-04
1794,7779.599186,-33351921.28,1.838861133,2.55E-04,-3.10E-04
1795,22491.40027,-22283413.18,1.857897527,2.55E-04,-1.23E-04
1796,18608.82156,-35822412.93,1.853018535,0.0002549,-3.52E-04
1797,25171.95547,-9463635.987,1.861449012,0.0002549,9.45E-05
1798,14559.90069,-43741915.31,1.847930511,2.55E-04,-4.86E-04
1799,19869.08123,-4649282.399,1.854785224,2.55E-04,1.76E-04
1800,29263.61205,-33567040.97,1.866590739,0.0002549,-3.14E-04
1801,9061.824482,-6525233.185,1.841021424,2.55E-04,1.44E-04
1802,22677.91972,-21429930.06,1.858131914,2.55E-04,-1.08E-04
1803,540.3499049,-6529843.03,0.315988024,4.11E-05,-6.96E-05
1804,19020.3529,-14913067.54,1.85353568,0.0002549,2.14E-06
1805,5308.283977,-574901.2862,1.836121586,2.55E-04,2.45E-04
1806,19324.93841,-33571354.36,1.854101434,0.0002549,-3.14E-04
1807,10111.87059,-11890154.42,1.842340951,2.55E-04,5.35E-05
1808,5310.843207,-11839348.66,1.835941802,2.55E-04,5.43E-05
1809,10384.54471,-17596337.36,1.842683604,2.55E-04,-4.32E-05
1810,5505.989416,-7874993.238,1.83637003,2.55E-04,1.22E-04
1811,15007.76388,-10932584.06,1.848493312,0.0002549,6.96E-05
1812,4125.433152,-41088696.48,0.247476172,1.47E-05,-6.82E-04
1813,15776.94353,-13375767.9,1.849459892,0.0002549,2.82E-05
1814,5334.202533,-37499188.92,1.514440157,2.05E-04,-4.31E-04
1815,7921.821104,-30194899.27,1.839405854,2.55E-04,-2.57E-04
1816,2787.962723,-15055194.59,1.608047457,2.21E-04,-3.42E-05
1817,697.7640759,-15412558.52,0.061632836,4.20E-06,-2.57E-04
1818,3286.422523,-18572086.04,1.64875084,2.27E-04,-8.78E-05
1819,4668.567058,-44145984.01,0.309097694,2.19E-05,-7.26E-04
1820,10670.60129,-37442690.44,1.842860073,2.55E-04,-3.80E-04
1821,28200.98937,-1813496.98,1.865072408,2.55E-04,2.24E-04
1822,2775.641879,-38805737.97,0.116947974,1.80E-06,-6.56E-04
1823,13015.37252,-13506572.27,1.845989599,0.0002549,2.60E-05
1824,13111.69001,-34343981.44,1.846110636,2.55E-04,-3.27E-04
1825,30004.28062,-31523090.39,1.867338491,0.0002549,-2.79E-04
1826,19221.4907,-3482426.995,1.853971438,0.0002549,1.96E-04
1827,5874.884712,-35560343.36,1.785410598,2.47E-04,-3.56E-04
1828,1055.626753,-44113010.71,0.04286754,1.00E-07,-7.48E-04
