,T,B,M,lambda,s
2844,-26900000.0,14040.0,1460000.0,0.0002549,-0.0002010322033898305
2845,-26900000.0,14359.0,1460000.0,0.0002549,-0.0002010322033898305
2846,-26900000.0,14678.0,1460000.0,0.0002549,-0.0002010322033898305
2847,-26900000.0,14997.0,1460000.0,0.0002549,-0.0002010322033898305
2848,-26900000.0,15316.0,1460000.0,0.0002549,-0.0002010322033898305
2849,-26900000.0,15635.0,1460000.0,0.0002549,-0.0002010322033898305
2850,-26900000.0,15954.0,1460000.0,0.0002549,-0.0002010322033898305
2851,-26900000.0,16273.0,1460000.0,0.0002549,-0.0002010322033898305
2852,-26900000.0,16592.0,1460000.0,0.0002549,-0.0002010322033898305
2853,-26900000.0,16911.0,1460000.0,0.0002549,-0.0002010322033898305
2854,-26900000.0,17230.0,1460000.0,0.0002549,-0.0002010322033898305
2855,-26900000.0,17549.0,1460000.0,0.0002549,-0.0002010322033898305
2856,-26900000.0,17868.0,1460000.0,0.0002549,-0.0002010322033898305
2857,-26900000.0,18188.0,1460000.0,0.0002549,-0.0002010322033898305
2858,-26900000.0,18507.0,1460000.0,0.0002549,-0.0002010322033898305
2859,-26900000.0,18826.0,1460000.0,0.0002549,-0.0002010322033898305
2860,-26900000.0,19145.0,1460000.0,0.0002549,-0.0002010322033898305
2861,-26900000.0,19464.0,1460000.0,0.0002549,-0.0002010322033898305
2862,-26900000.0,19783.0,1460000.0,0.0002549,-0.0002010322033898305
2863,-26900000.0,20102.0,1460000.0,0.0002549,-0.0002010322033898305
2864,-26900000.0,20421.0,1460000.0,0.0002549,-0.0002010322033898305
2865,-26900000.0,20740.0,1460000.0,0.0002549,-0.0002010322033898305
2866,-26900000.0,21059.0,1460000.0,0.0002549,-0.0002010322033898305
2867,-26900000.0,21378.0,1460000.0,0.0002549,-0.0002010322033898305
2868,-26900000.0,21697.0,1460000.0,0.0002549,-0.0002010322033898305
2869,-26900000.0,22017.0,1460000.0,0.000255,-0.0002009322033898305
2870,-26900000.0,22336.0,1460000.0,0.000255,-0.0002009322033898305
2871,-26900000.0,22655.0,1460000.0,0.000255,-0.0002009322033898305
2872,-26900000.0,22974.0,1460000.0,0.000255,-0.0002009322033898305
2873,-26900000.0,23293.0,1460000.0,0.000255,-0.0002009322033898305
2874,-26900000.0,23612.0,1460000.0,0.000255,-0.0002009322033898305
2875,-26900000.0,23931.0,1460000.0,0.000255,-0.0002009322033898305
2876,-26900000.0,24250.0,1460000.0,0.000255,-0.0002009322033898305
2877,-26900000.0,24569.0,1460000.0,0.000255,-0.0002009322033898305
2878,-26900000.0,24888.0,1460000.0,0.000255,-0.0002009322033898305
2879,-26900000.0,25207.0,1460000.0,0.000255,-0.0002009322033898305
2880,-26900000.0,25526.0,1460000.0,0.000255,-0.0002009322033898305
2881,-26900000.0,25845.0,1460000.0,0.000255,-0.0002009322033898305
2882,-26900000.0,26165.0,1460000.0,0.000255,-0.0002009322033898305
2883,-26900000.0,26484.0,1460000.0,0.000255,-0.0002009322033898305
2884,-26900000.0,26803.0,1460000.0,0.000255,-0.0002009322033898305
2885,-26900000.0,27122.0,1460000.0,0.000255,-0.0002009322033898305
2886,-26900000.0,27441.0,1460000.0,0.000255,-0.0002009322033898305
2887,-26900000.0,27760.0,1460000.0,0.000255,-0.0002009322033898305
2888,-26900000.0,28079.0,1460000.0,0.000255,-0.0002009322033898305
2889,-26900000.0,28398.0,1460000.0,0.000255,-0.0002009322033898305
2890,-26900000.0,28717.0,1460000.0,0.000255,-0.0002009322033898305
2891,-26900000.0,29036.0,1460000.0,0.000255,-0.0002009322033898305
2892,-26900000.0,29355.0,1460000.0,0.000255,-0.0002009322033898305
2893,-26900000.0,29674.0,1460000.0,0.0002549,-0.0002010322033898305
2894,-26900000.0,29994.0,1460000.0,0.0002549,-0.0002010322033898305
2895,-26900000.0,30313.0,1460000.0,0.0002549,-0.0002010322033898305
2896,-26900000.0,30632.0,1460000.0,0.0002549,-0.0002010322033898305
2897,-26900000.0,30951.0,1460000.0,0.0002549,-0.0002010322033898305
2898,-26900000.0,31270.0,1460000.0,0.0002549,-0.0002010322033898305
2899,-26900000.0,31589.0,1460000.0,0.0002549,-0.0002010322033898305
2900,-27800000.0,0.0,1601.9,1e-07,-0.0004710864406779661
2901,-27800000.0,319.08,11650.0,1e-07,-0.0004710864406779661
2902,-27800000.0,638.16,21407.0,1e-07,-0.0004710864406779661
2903,-27800000.0,957.24,31310.0,1e-07,-0.0004710864406779661
2904,-27800000.0,1276.3,41649.0,4e-07,-0.00047078644067796607
2905,-27800000.0,1595.4,51698.0,5e-07,-0.00047068644067796607
2906,-27800000.0,1914.5,62183.0,6e-07,-0.00047058644067796607
2907,-27800000.0,2233.6,74415.0,1.3e-06,-0.0004698864406779661
2908,-27800000.0,2552.6,88541.0,2.1e-06,-0.0004690864406779661
2909,-27800000.0,2871.7,109000.0,4.5e-06,-0.0004666864406779661
2910,-27800000.0,3190.8,144000.0,9.4e-06,-0.00046178644067796607
2911,-27800000.0,3509.9,207000.0,1.96e-05,-0.0004515864406779661
2912,-27800000.0,3829.0,327000.0,4.09e-05,-0.00043028644067796606
2913,-27800000.0,4148.0,528000.0,7.8e-05,-0.0003931864406779661
2914,-27800000.0,4467.1,797000.0,0.0001286,-0.0003425864406779661
2915,-27800000.0,4786.2,1060000.0,0.0001788,-0.00029238644067796607
2916,-27800000.0,5105.3,1250000.0,0.0002152,-0.00025598644067796605
2917,-27800000.0,5424.4,1360000.0,0.0002357,-0.00023548644067796607
2918,-27800000.0,5743.4,1410000.0,0.0002459,-0.00022528644067796607
2919,-27800000.0,6062.5,1440000.0,0.0002507,-0.00022048644067796606
2920,-27800000.0,6381.6,1450000.0,0.000253,-0.00021818644067796606
2921,-27800000.0,6700.7,1450000.0,0.000254,-0.0002171864406779661
2922,-27800000.0,7019.8,1450000.0,0.0002545,-0.00021668644067796607
2923,-27800000.0,7338.8,1450000.0,0.0002546,-0.00021658644067796607
2924,-27800000.0,7657.9,1460000.0,0.0002548,-0.00021638644067796607
2925,-27800000.0,7977.0,1460000.0,0.0002548,-0.00021638644067796607
2926,-27800000.0,8296.1,1460000.0,0.0002548,-0.00021638644067796607
2927,-27800000.0,8615.2,1460000.0,0.0002548,-0.00021638644067796607
2928,-27800000.0,8934.2,1460000.0,0.0002548,-0.00021638644067796607
2929,-27800000.0,9253.3,1460000.0,0.0002549,-0.00021628644067796606
2930,-27800000.0,9572.4,1460000.0,0.0002549,-0.00021628644067796606
2931,-27800000.0,9891.5,1460000.0,0.0002548,-0.00021638644067796607
2932,-27800000.0,10211.0,1460000.0,0.0002548,-0.00021638644067796607
2933,-27800000.0,10530.0,1460000.0,0.0002549,-0.00021628644067796606
2934,-27800000.0,10849.0,1460000.0,0.0002549,-0.00021628644067796606
2935,-27800000.0,11168.0,1460000.0,0.0002549,-0.00021628644067796606
2936,-27800000.0,11487.0,1460000.0,0.0002548,-0.00021638644067796607
2937,-27800000.0,11806.0,1460000.0,0.0002548,-0.00021638644067796607
2938,-27800000.0,12125.0,1460000.0,0.0002549,-0.00021628644067796606
2939,-27800000.0,12444.0,1460000.0,0.0002549,-0.00021628644067796606
2940,-27800000.0,12763.0,1460000.0,0.0002549,-0.00021628644067796606
2941,-27800000.0,13082.0,1460000.0,0.0002549,-0.00021628644067796606
2942,-27800000.0,13401.0,1460000.0,0.0002548,-0.00021638644067796607
2943,-27800000.0,13720.0,1460000.0,0.0002548,-0.00021638644067796607
2944,-27800000.0,14040.0,1460000.0,0.0002549,-0.00021628644067796606
2945,-27800000.0,14359.0,1460000.0,0.0002549,-0.00021628644067796606
2946,-27800000.0,14678.0,1460000.0,0.0002549,-0.00021628644067796606
2947,-27800000.0,14997.0,1460000.0,0.0002549,-0.00021628644067796606
2948,-27800000.0,15316.0,1460000.0,0.0002549,-0.00021628644067796606
2949,-27800000.0,15635.0,1460000.0,0.0002549,-0.00021628644067796606
2950,-27800000.0,15954.0,1460000.0,0.0002549,-0.00021628644067796606
2951,-27800000.0,16273.0,1460000.0,0.0002549,-0.00021628644067796606
2952,-27800000.0,16592.0,1460000.0,0.0002549,-0.00021628644067796606
2953,-27800000.0,16911.0,1460000.0,0.0002549,-0.00021628644067796606
2954,-27800000.0,17230.0,1460000.0,0.0002549,-0.00021628644067796606
2955,-27800000.0,17549.0,1460000.0,0.0002549,-0.00021628644067796606
2956,-27800000.0,17868.0,1460000.0,0.0002549,-0.00021628644067796606
2957,-27800000.0,18188.0,1460000.0,0.0002549,-0.00021628644067796606
2958,-27800000.0,18507.0,1460000.0,0.0002549,-0.00021628644067796606
2959,-27800000.0,18826.0,1460000.0,0.0002549,-0.00021628644067796606
2960,-27800000.0,19145.0,1460000.0,0.0002549,-0.00021628644067796606
2961,-27800000.0,19464.0,1460000.0,0.0002549,-0.00021628644067796606
2962,-27800000.0,19783.0,1460000.0,0.0002549,-0.00021628644067796606
2963,-27800000.0,20102.0,1460000.0,0.0002549,-0.00021628644067796606
2964,-27800000.0,20421.0,1460000.0,0.0002549,-0.00021628644067796606
2965,-27800000.0,20740.0,1460000.0,0.0002549,-0.00021628644067796606
2966,-27800000.0,21059.0,1460000.0,0.0002549,-0.00021628644067796606
2967,-27800000.0,21378.0,1460000.0,0.0002549,-0.00021628644067796606
2968,-27800000.0,21697.0,1460000.0,0.0002549,-0.00021628644067796606
2969,-27800000.0,22017.0,1460000.0,0.0002549,-0.00021628644067796606
2970,-27800000.0,22336.0,1460000.0,0.0002549,-0.00021628644067796606
2971,-27800000.0,22655.0,1460000.0,0.000255,-0.00021618644067796606
2972,-27800000.0,22974.0,1460000.0,0.000255,-0.00021618644067796606
2973,-27800000.0,23293.0,1460000.0,0.000255,-0.00021618644067796606
2974,-27800000.0,23612.0,1460000.0,0.000255,-0.00021618644067796606
2975,-27800000.0,23931.0,1460000.0,0.000255,-0.00021618644067796606
2976,-27800000.0,24250.0,1460000.0,0.000255,-0.00021618644067796606
2977,-27800000.0,24569.0,1460000.0,0.000255,-0.00021618644067796606
2978,-27800000.0,24888.0,1460000.0,0.000255,-0.00021618644067796606
2979,-27800000.0,25207.0,1460000.0,0.000255,-0.00021618644067796606
2980,-27800000.0,25526.0,1460000.0,0.000255,-0.00021618644067796606
2981,-27800000.0,25845.0,1460000.0,0.000255,-0.00021618644067796606
2982,-27800000.0,26165.0,1460000.0,0.000255,-0.00021618644067796606
2983,-27800000.0,26484.0,1460000.0,0.000255,-0.00021618644067796606
2984,-27800000.0,26803.0,1460000.0,0.000255,-0.00021618644067796606
2985,-27800000.0,27122.0,1460000.0,0.000255,-0.00021618644067796606
2986,-27800000.0,27441.0,1460000.0,0.000255,-0.00021618644067796606
2987,-27800000.0,27760.0,1460000.0,0.000255,-0.00021618644067796606
2988,-27800000.0,28079.0,1460000.0,0.000255,-0.00021618644067796606
2989,-27800000.0,28398.0,1460000.0,0.000255,-0.00021618644067796606
2990,-27800000.0,28717.0,1460000.0,0.000255,-0.00021618644067796606
2991,-27800000.0,29036.0,1460000.0,0.000255,-0.00021618644067796606
2992,-27800000.0,29355.0,1460000.0,0.000255,-0.00021618644067796606
2993,-27800000.0,29674.0,1460000.0,0.000255,-0.00021618644067796606
2994,-27800000.0,29994.0,1460000.0,0.000255,-0.00021618644067796606
2995,-27800000.0,30313.0,1460000.0,0.0002549,-0.00021628644067796606
2996,-27800000.0,30632.0,1460000.0,0.0002549,-0.00021628644067796606
2997,-27800000.0,30951.0,1460000.0,0.0002549,-0.00021628644067796606
2998,-27800000.0,31270.0,1460000.0,0.0002549,-0.00021628644067796606
2999,-27800000.0,31589.0,1460000.0,0.0002549,-0.00021628644067796606
3000,-28800000.0,0.0,1601.9,1e-07,-0.000488035593220339
3001,-28800000.0,319.08,11359.0,1e-07,-0.000488035593220339
3002,-28800000.0,638.16,21407.0,1e-07,-0.000488035593220339
3003,-28800000.0,957.24,31164.0,1e-07,-0.000488035593220339
3004,-28800000.0,1276.3,41067.0,4e-07,-0.000487735593220339
3005,-28800000.0,1595.4,51552.0,5e-07,-0.000487635593220339
3006,-28800000.0,1914.5,61746.0,6e-07,-0.000487535593220339
3007,-28800000.0,2233.6,72813.0,1.1e-06,-0.000487035593220339
3008,-28800000.0,2552.6,85774.0,1.7e-06,-0.000486435593220339
3009,-28800000.0,2871.7,103000.0,3.4e-06,-0.00048473559322033903
3010,-28800000.0,3190.8,130000.0,6.8e-06,-0.000481335593220339
3011,-28800000.0,3509.9,177000.0,1.4e-05,-0.000474135593220339
3012,-28800000.0,3829.0,267000.0,2.97e-05,-0.000458435593220339
3013,-28800000.0,4148.0,428000.0,5.9e-05,-0.00042913559322033904
3014,-28800000.0,4467.1,671000.0,0.0001042,-0.000383935593220339
3015,-28800000.0,4786.2,947000.0,0.0001566,-0.000331535593220339
3016,-28800000.0,5105.3,1170000.0,0.0002003,-0.000287835593220339
3017,-28800000.0,5424.4,1320000.0,0.0002276,-0.000260535593220339
3018,-28800000.0,5743.4,1390000.0,0.0002422,-0.00024593559322033903
3019,-28800000.0,6062.5,1430000.0,0.0002489,-0.00023923559322033903
3020,-28800000.0,6381.6,1440000.0,0.0002521,-0.000236035593220339
3021,-28800000.0,6700.7,1450000.0,0.0002536,-0.00023453559322033902
3022,-28800000.0,7019.8,1450000.0,0.0002543,-0.000233835593220339
3023,-28800000.0,7338.8,1450000.0,0.0002546,-0.000233535593220339
3024,-28800000.0,7657.9,1460000.0,0.0002547,-0.000233435593220339
3025,-28800000.0,7977.0,1460000.0,0.0002548,-0.000233335593220339
3026,-28800000.0,8296.1,1460000.0,0.0002548,-0.000233335593220339
3027,-28800000.0,8615.2,1460000.0,0.0002548,-0.000233335593220339
3028,-28800000.0,8934.2,1460000.0,0.0002548,-0.000233335593220339
3029,-28800000.0,9253.3,1460000.0,0.0002548,-0.000233335593220339
3030,-28800000.0,9572.4,1460000.0,0.0002549,-0.000233235593220339
3031,-28800000.0,9891.5,1460000.0,0.0002548,-0.000233335593220339
3032,-28800000.0,10211.0,1460000.0,0.0002548,-0.000233335593220339
3033,-28800000.0,10530.0,1460000.0,0.0002549,-0.000233235593220339
3034,-28800000.0,10849.0,1460000.0,0.0002549,-0.000233235593220339
3035,-28800000.0,11168.0,1460000.0,0.0002549,-0.000233235593220339
3036,-28800000.0,11487.0,1460000.0,0.0002549,-0.000233235593220339
3037,-28800000.0,11806.0,1460000.0,0.0002548,-0.000233335593220339
3038,-28800000.0,12125.0,1460000.0,0.0002549,-0.000233235593220339
3039,-28800000.0,12444.0,1460000.0,0.0002549,-0.000233235593220339
3040,-28800000.0,12763.0,1460000.0,0.0002549,-0.000233235593220339
3041,-28800000.0,13082.0,1460000.0,0.0002549,-0.000233235593220339
3042,-28800000.0,13401.0,1460000.0,0.0002549,-0.000233235593220339
3043,-28800000.0,13720.0,1460000.0,0.0002548,-0.000233335593220339
3044,-28800000.0,14040.0,1460000.0,0.0002548,-0.000233335593220339
3045,-28800000.0,14359.0,1460000.0,0.0002549,-0.000233235593220339
3046,-28800000.0,14678.0,1460000.0,0.0002549,-0.000233235593220339
3047,-28800000.0,14997.0,1460000.0,0.0002549,-0.000233235593220339
3048,-28800000.0,15316.0,1460000.0,0.0002549,-0.000233235593220339
3049,-28800000.0,15635.0,1460000.0,0.0002549,-0.000233235593220339
3050,-28800000.0,15954.0,1460000.0,0.0002549,-0.000233235593220339
3051,-28800000.0,16273.0,1460000.0,0.0002549,-0.000233235593220339
3052,-28800000.0,16592.0,1460000.0,0.0002549,-0.000233235593220339
3053,-28800000.0,16911.0,1460000.0,0.0002549,-0.000233235593220339
3054,-28800000.0,17230.0,1460000.0,0.0002549,-0.000233235593220339
3055,-28800000.0,17549.0,1460000.0,0.0002549,-0.000233235593220339
3056,-28800000.0,17868.0,1460000.0,0.0002549,-0.000233235593220339
3057,-28800000.0,18188.0,1460000.0,0.0002549,-0.000233235593220339
3058,-28800000.0,18507.0,1460000.0,0.0002549,-0.000233235593220339
3059,-28800000.0,18826.0,1460000.0,0.0002549,-0.000233235593220339
3060,-28800000.0,19145.0,1460000.0,0.0002549,-0.000233235593220339
3061,-28800000.0,19464.0,1460000.0,0.0002549,-0.000233235593220339
3062,-28800000.0,19783.0,1460000.0,0.0002549,-0.000233235593220339
3063,-28800000.0,20102.0,1460000.0,0.0002549,-0.000233235593220339
3064,-28800000.0,20421.0,1460000.0,0.0002549,-0.000233235593220339
3065,-28800000.0,20740.0,1460000.0,0.0002549,-0.000233235593220339
3066,-28800000.0,21059.0,1460000.0,0.0002549,-0.000233235593220339
3067,-28800000.0,21378.0,1460000.0,0.0002549,-0.000233235593220339
3068,-28800000.0,21697.0,1460000.0,0.0002549,-0.000233235593220339
3069,-28800000.0,22017.0,1460000.0,0.0002549,-0.000233235593220339
3070,-28800000.0,22336.0,1460000.0,0.0002549,-0.000233235593220339
3071,-28800000.0,22655.0,1460000.0,0.000255,-0.000233135593220339
3072,-28800000.0,22974.0,1460000.0,0.000255,-0.000233135593220339
3073,-28800000.0,23293.0,1460000.0,0.000255,-0.000233135593220339
3074,-28800000.0,23612.0,1460000.0,0.000255,-0.000233135593220339
3075,-28800000.0,23931.0,1460000.0,0.000255,-0.000233135593220339
3076,-28800000.0,24250.0,1460000.0,0.000255,-0.000233135593220339
3077,-28800000.0,24569.0,1460000.0,0.000255,-0.000233135593220339
3078,-28800000.0,24888.0,1460000.0,0.000255,-0.000233135593220339
3079,-28800000.0,25207.0,1460000.0,0.000255,-0.000233135593220339
3080,-28800000.0,25526.0,1460000.0,0.000255,-0.000233135593220339
3081,-28800000.0,25845.0,1460000.0,0.000255,-0.000233135593220339
3082,-28800000.0,26165.0,1460000.0,0.000255,-0.000233135593220339
3083,-28800000.0,26484.0,1460000.0,0.000255,-0.000233135593220339
3084,-28800000.0,26803.0,1460000.0,0.000255,-0.000233135593220339
3085,-28800000.0,27122.0,1460000.0,0.000255,-0.000233135593220339
3086,-28800000.0,27441.0,1460000.0,0.000255,-0.000233135593220339
3087,-28800000.0,27760.0,1460000.0,0.000255,-0.000233135593220339
3088,-28800000.0,28079.0,1460000.0,0.000255,-0.000233135593220339
3089,-28800000.0,28398.0,1460000.0,0.000255,-0.000233135593220339
3090,-28800000.0,28717.0,1460000.0,0.000255,-0.000233135593220339
3091,-28800000.0,29036.0,1460000.0,0.000255,-0.000233135593220339
3092,-28800000.0,29355.0,1460000.0,0.000255,-0.000233135593220339
3093,-28800000.0,29674.0,1460000.0,0.000255,-0.000233135593220339
3094,-28800000.0,29994.0,1460000.0,0.0002549,-0.000233235593220339
3095,-28800000.0,30313.0,1460000.0,0.0002549,-0.000233235593220339
3096,-28800000.0,30632.0,1460000.0,0.0002549,-0.000233235593220339
3097,-28800000.0,30951.0,1460000.0,0.0002549,-0.000233235593220339
3098,-28800000.0,31270.0,1460000.0,0.0002549,-0.000233235593220339
3099,-28800000.0,31589.0,1460000.0,0.0002549,-0.000233235593220339
3100,-29800000.0,0.0,1601.9,1e-07,-0.0005049847457627119
3101,-29800000.0,319.08,11359.0,1e-07,-0.0005049847457627119
3102,-29800000.0,638.16,20970.0,1e-07,-0.0005049847457627119
3103,-29800000.0,957.24,31164.0,1e-07,-0.0005049847457627119
3104,-29800000.0,1276.3,41067.0,4e-07,-0.0005046847457627118
3105,-29800000.0,1595.4,50969.0,4e-07,-0.0005046847457627118
3106,-29800000.0,1914.5,61018.0,5e-07,-0.0005045847457627119
3107,-29800000.0,2233.6,71648.0,1e-06,-0.0005040847457627118
3108,-29800000.0,2552.6,83590.0,1.3e-06,-0.0005037847457627119
3109,-29800000.0,2871.7,98444.0,2.7e-06,-0.0005023847457627118
3110,-29800000.0,3190.8,120000.0,5.1e-06,-0.0004999847457627119
3111,-29800000.0,3509.9,156000.0,1.01e-05,-0.0004949847457627119
3112,-29800000.0,3829.0,223000.0,2.14e-05,-0.00048368474576271185
3113,-29800000.0,4148.0,347000.0,4.35e-05,-0.0004615847457627118
3114,-29800000.0,4467.1,554000.0,8.18e-05,-0.00042328474576271185
3115,-29800000.0,4786.2,823000.0,0.0001327,-0.0003723847457627118
3116,-29800000.0,5105.3,1080000.0,0.000182,-0.00032308474576271185
3117,-29800000.0,5424.4,1260000.0,0.000217,-0.00028808474576271187
3118,-29800000.0,5743.4,1360000.0,0.0002366,-0.0002684847457627118
3119,-29800000.0,6062.5,1410000.0,0.0002463,-0.0002587847457627118
3120,-29800000.0,6381.6,1440000.0,0.000251,-0.00025408474576271185
3121,-29800000.0,6700.7,1450000.0,0.000253,-0.0002520847457627118
3122,-29800000.0,7019.8,1450000.0,0.000254,-0.00025108474576271184
3123,-29800000.0,7338.8,1450000.0,0.0002545,-0.0002505847457627118
3124,-29800000.0,7657.9,1450000.0,0.0002546,-0.0002504847457627118
3125,-29800000.0,7977.0,1460000.0,0.0002547,-0.0002503847457627118
3126,-29800000.0,8296.1,1460000.0,0.0002548,-0.0002502847457627118
3127,-29800000.0,8615.2,1460000.0,0.0002549,-0.0002501847457627118
3128,-29800000.0,8934.2,1460000.0,0.0002548,-0.0002502847457627118
3129,-29800000.0,9253.3,1460000.0,0.0002548,-0.0002502847457627118
3130,-29800000.0,9572.4,1460000.0,0.0002549,-0.0002501847457627118
3131,-29800000.0,9891.5,1460000.0,0.0002549,-0.0002501847457627118
3132,-29800000.0,10211.0,1460000.0,0.0002548,-0.0002502847457627118
3133,-29800000.0,10530.0,1460000.0,0.0002548,-0.0002502847457627118
3134,-29800000.0,10849.0,1460000.0,0.0002549,-0.0002501847457627118
3135,-29800000.0,11168.0,1460000.0,0.0002549,-0.0002501847457627118
3136,-29800000.0,11487.0,1460000.0,0.0002549,-0.0002501847457627118
3137,-29800000.0,11806.0,1460000.0,0.0002549,-0.0002501847457627118
3138,-29800000.0,12125.0,1460000.0,0.0002548,-0.0002502847457627118
3139,-29800000.0,12444.0,1460000.0,0.0002549,-0.0002501847457627118
3140,-29800000.0,12763.0,1460000.0,0.0002549,-0.0002501847457627118
3141,-29800000.0,13082.0,1460000.0,0.0002549,-0.0002501847457627118
3142,-29800000.0,13401.0,1460000.0,0.0002549,-0.0002501847457627118
3143,-29800000.0,13720.0,1460000.0,0.0002549,-0.0002501847457627118
3144,-29800000.0,14040.0,1460000.0,0.0002548,-0.0002502847457627118
3145,-29800000.0,14359.0,1460000.0,0.0002549,-0.0002501847457627118
3146,-29800000.0,14678.0,1460000.0,0.0002549,-0.0002501847457627118
3147,-29800000.0,14997.0,1460000.0,0.0002549,-0.0002501847457627118
3148,-29800000.0,15316.0,1460000.0,0.0002549,-0.0002501847457627118
3149,-29800000.0,15635.0,1460000.0,0.0002549,-0.0002501847457627118
3150,-29800000.0,15954.0,1460000.0,0.0002549,-0.0002501847457627118
3151,-29800000.0,16273.0,1460000.0,0.0002549,-0.0002501847457627118
3152,-29800000.0,16592.0,1460000.0,0.0002549,-0.0002501847457627118
3153,-29800000.0,16911.0,1460000.0,0.0002549,-0.0002501847457627118
3154,-29800000.0,17230.0,1460000.0,0.0002549,-0.0002501847457627118
3155,-29800000.0,17549.0,1460000.0,0.0002549,-0.0002501847457627118
3156,-29800000.0,17868.0,1460000.0,0.0002549,-0.0002501847457627118
3157,-29800000.0,18188.0,1460000.0,0.0002549,-0.0002501847457627118
3158,-29800000.0,18507.0,1460000.0,0.0002549,-0.0002501847457627118
3159,-29800000.0,18826.0,1460000.0,0.0002549,-0.0002501847457627118
3160,-29800000.0,19145.0,1460000.0,0.0002549,-0.0002501847457627118
3161,-29800000.0,19464.0,1460000.0,0.0002549,-0.0002501847457627118
3162,-29800000.0,19783.0,1460000.0,0.0002549,-0.0002501847457627118
3163,-29800000.0,20102.0,1460000.0,0.0002549,-0.0002501847457627118
3164,-29800000.0,20421.0,1460000.0,0.0002549,-0.0002501847457627118
3165,-29800000.0,20740.0,1460000.0,0.0002549,-0.0002501847457627118
3166,-29800000.0,21059.0,1460000.0,0.0002549,-0.0002501847457627118
3167,-29800000.0,21378.0,1460000.0,0.0002549,-0.0002501847457627118
3168,-29800000.0,21697.0,1460000.0,0.0002549,-0.0002501847457627118
3169,-29800000.0,22017.0,1460000.0,0.0002549,-0.0002501847457627118
3170,-29800000.0,22336.0,1460000.0,0.0002549,-0.0002501847457627118
3171,-29800000.0,22655.0,1460000.0,0.000255,-0.0002500847457627118
3172,-29800000.0,22974.0,1460000.0,0.000255,-0.0002500847457627118
3173,-29800000.0,23293.0,1460000.0,0.000255,-0.0002500847457627118
3174,-29800000.0,23612.0,1460000.0,0.000255,-0.0002500847457627118
3175,-29800000.0,23931.0,1460000.0,0.000255,-0.0002500847457627118
3176,-29800000.0,24250.0,1460000.0,0.000255,-0.0002500847457627118
3177,-29800000.0,24569.0,1460000.0,0.000255,-0.0002500847457627118
3178,-29800000.0,24888.0,1460000.0,0.000255,-0.0002500847457627118
3179,-29800000.0,25207.0,1460000.0,0.000255,-0.0002500847457627118
3180,-29800000.0,25526.0,1460000.0,0.000255,-0.0002500847457627118
3181,-29800000.0,25845.0,1460000.0,0.000255,-0.0002500847457627118
3182,-29800000.0,26165.0,1460000.0,0.000255,-0.0002500847457627118
3183,-29800000.0,26484.0,1460000.0,0.000255,-0.0002500847457627118
3184,-29800000.0,26803.0,1460000.0,0.000255,-0.0002500847457627118
3185,-29800000.0,27122.0,1460000.0,0.000255,-0.0002500847457627118
3186,-29800000.0,27441.0,1460000.0,0.000255,-0.0002500847457627118
3187,-29800000.0,27760.0,1460000.0,0.000255,-0.0002500847457627118
3188,-29800000.0,28079.0,1460000.0,0.000255,-0.0002500847457627118
3189,-29800000.0,28398.0,1460000.0,0.000255,-0.0002500847457627118
3190,-29800000.0,28717.0,1460000.0,0.000255,-0.0002500847457627118
3191,-29800000.0,29036.0,1460000.0,0.000255,-0.0002500847457627118
3192,-29800000.0,29355.0,1460000.0,0.000255,-0.0002500847457627118
3193,-29800000.0,29674.0,1460000.0,0.000255,-0.0002500847457627118
3194,-29800000.0,29994.0,1460000.0,0.000255,-0.0002500847457627118
3195,-29800000.0,30313.0,1460000.0,0.000255,-0.0002500847457627118
3196,-29800000.0,30632.0,1460000.0,0.0002549,-0.0002501847457627118
3197,-29800000.0,30951.0,1460000.0,0.0002549,-0.0002501847457627118
3198,-29800000.0,31270.0,1460000.0,0.0002549,-0.0002501847457627118
3199,-29800000.0,31589.0,1460000.0,0.0002549,-0.0002501847457627118
3200,-30700000.0,0.0,1601.9,1e-07,-0.0005202389830508476
3201,-30700000.0,319.08,11359.0,1e-07,-0.0005202389830508476
3202,-30700000.0,638.16,21116.0,1e-07,-0.0005202389830508476
3203,-30700000.0,957.24,30727.0,1e-07,-0.0005202389830508476
3204,-30700000.0,1276.3,40484.0,4e-07,-0.0005199389830508475
3205,-30700000.0,1595.4,50387.0,4e-07,-0.0005199389830508475
3206,-30700000.0,1914.5,60435.0,5e-07,-0.0005198389830508475
3207,-30700000.0,2233.6,70775.0,9e-07,-0.0005194389830508475
3208,-30700000.0,2552.6,81988.0,1.1e-06,-0.0005192389830508475
3209,-30700000.0,2871.7,94949.0,2.2e-06,-0.0005181389830508474
3210,-30700000.0,3190.8,113000.0,3.9e-06,-0.0005164389830508475
3211,-30700000.0,3509.9,141000.0,7.4e-06,-0.0005129389830508475
3212,-30700000.0,3829.0,191000.0,1.54e-05,-0.0005049389830508475
3213,-30700000.0,4148.0,285000.0,3.19e-05,-0.0004884389830508475
3214,-30700000.0,4467.1,451000.0,6.25e-05,-0.0004578389830508475
3215,-30700000.0,4786.2,697000.0,0.0001085,-0.0004118389830508475
3216,-30700000.0,5105.3,969000.0,0.0001605,-0.0003598389830508475
3217,-30700000.0,5424.4,1190000.0,0.0002026,-0.0003177389830508475
3218,-30700000.0,5743.4,1320000.0,0.0002288,-0.00029153898305084747
